28860.0,1,11,0.3,1.0
28860.0,4,5,0.3,1.0
28860.0,3,16,0.3,1.0
28860.0,2,15,0.3,1.0
28860.0,3,18,0.3,1.0
28860.0,0,9,0.3,1.0
28860.0,4,7,0.3,1.0
28860.0,4,6,0.3,1.0
28860.0,1,10,0.3,1.0
28860.0,1,13,0.3,1.0
28860.0,1,14,0.3,1.0
28860.0,0,8,0.3,1.0
28860.0,3,17,0.3,1.0
28860.0,1,12,0.3,1.0
28920.0,4,7,0.3,1.0
28920.0,1,13,0.3,1.0
28920.0,1,14,0.3,1.0
28920.0,2,15,0.3,1.0
28920.0,1,10,0.3,1.0
28920.0,3,16,0.3,1.0
28920.0,4,5,0.3,1.0
28920.0,3,17,0.3,1.0
28920.0,4,6,0.3,1.0
28920.0,3,18,0.3,1.0
28920.0,0,9,0.3,1.0
28920.0,1,11,0.3,1.0
28920.0,0,8,0.3,1.0
28920.0,1,12,0.3,1.0
28980.0,1,11,0.3,1.0
28980.0,0,9,0.3,1.0
28980.0,0,8,0.3,1.0
28980.0,4,7,0.3,1.0
28980.0,3,16,0.3,1.0
28980.0,4,5,0.3,1.0
28980.0,3,17,0.3,1.0
28980.0,1,14,0.3,1.0
28980.0,4,6,0.3,1.0
28980.0,3,18,0.3,1.0
28980.0,1,13,0.3,1.0
28980.0,2,15,0.3,1.0
28980.0,1,10,0.3,1.0
28980.0,1,12,0.3,1.0
29040.0,4,6,0.3,1.0
29040.0,0,9,0.3,1.0
29040.0,4,7,0.3,1.0
29040.0,4,5,0.3,1.0
29040.0,1,12,0.3,1.0
29040.0,1,14,0.3,1.0
29040.0,3,18,0.3,1.0
29040.0,2,15,0.3,1.0
29040.0,1,13,0.3,1.0
29040.0,1,11,0.3,1.0
29040.0,3,17,0.3,1.0
29040.0,1,10,0.3,1.0
29040.0,0,8,0.3,1.0
29040.0,3,16,0.3,1.0
29100.0,0,8,0.3,1.0
29100.0,1,14,0.3,1.0
29100.0,0,9,0.3,1.0
29100.0,1,10,0.3,1.0
29100.0,3,18,0.3,1.0
29100.0,1,13,0.3,1.0
29100.0,1,12,0.3,1.0
